,customer_INN,provider_INN
13038,1055,3712
13039,1055,3712
13040,1055,3712
13041,1055,3712
13042,1055,3712
13043,1055,3712
13044,1055,3712
13045,1055,3712
13046,1055,3712
13047,1055,3712
13048,1055,3712
13049,1055,3712
13050,1055,3712
13051,1055,3712
13052,1055,3712
13053,1055,3712
13054,1055,3712
13055,1055,3712
13056,1055,3712
13057,1055,3712
13058,1055,3712
13059,1055,3712
13060,1055,3712
13061,1055,3712
13062,1055,3712
13063,1055,3712
13064,1055,3712
13065,1055,3712
13066,1055,3712
13067,1055,3712
13068,1055,3712
13069,1055,3712
13070,1055,3712
13071,1055,3712
13072,1055,3712
13073,1055,3712
13074,1055,3712
13075,1055,3712
13076,1055,3712
13077,1055,3712
13078,1055,3712
13079,1055,3712
13080,1055,3712
13081,1055,3712
13082,1055,3712
13083,1055,3712
13084,1055,3712
13085,1055,3712
13086,1055,3712
13087,1055,3712
13088,1055,3712
13089,1055,3712
13090,1055,3712
13091,1055,3712
13092,1055,3712
13093,1055,3712
13094,1055,3712
13095,1055,3712
13096,1055,3712
13097,1055,3712
13098,1055,3712
13099,1055,3712
13100,1055,3712
13101,1055,3712
13102,1055,3712
13103,1055,3712
13104,1055,3712
13105,1055,3712
13106,1055,3712
13107,1055,3712
13108,1055,3712
13109,1055,3712
13110,1055,3712
13111,1055,3712
13112,1055,3712
13113,1055,3712
13114,1055,3712
13115,1055,3712
13116,1055,3712
13117,1055,3712
13118,1055,3712
13119,1055,3712
13120,1055,3712
13121,1055,3712
13122,1055,3712
13123,1055,3712
13124,1055,3712
13125,1055,3712
13126,1055,3712
13127,1055,3712
13128,1055,3712
13129,1055,3712
13130,1055,3712
13131,1055,3712
13132,1055,3712
13133,1055,3712
13134,1055,3712
13135,1055,3712
13136,1055,3712
13137,1055,3712
13138,1055,3712
13139,1055,3712
13140,1055,3712
13141,1055,3712
13142,1055,3712
13143,1055,3712
13144,1055,3712
13145,1055,3712
13146,1055,3712
13147,1055,3712
13148,1055,3712
13149,1055,3712
13150,1055,3712
13151,1055,3712
13152,1055,3712
13153,1055,3712
13154,1055,3712
13155,1055,3712
13156,1055,3712
13157,1055,3712
13158,1055,3712
13159,1055,3712
13160,1055,3712
13161,1055,3712
13162,1055,3712
13163,1055,3712
13164,1055,3712
13165,1055,3712
13166,1055,3712
13167,1055,3712
13168,1055,3712
13169,1055,3712
13170,1055,3712
13171,1055,3712
13172,1055,3712
13173,1055,3712
13174,1055,3712
13175,1055,3712
13176,1055,3712
13177,1055,3712
13178,1055,3712
13179,1055,3712
13180,1055,3712
13181,1055,3712
13182,1055,3712
13183,1055,3712
13184,1055,3712
13185,1055,3712
13186,1055,3712
13187,1055,3712
13188,1055,3712
13189,1055,3712
13190,1055,3712
13191,1055,3712
13192,1055,3712
13193,1055,3712
13194,1055,3712
13195,1055,3712
13196,1055,3712
13197,1055,3712
13198,1055,3712
13199,1055,3712
13200,1055,3712
13201,1055,3712
13202,1055,3712
13203,1055,3712
13204,1055,3712
13205,1055,3712
13206,1055,3712
13207,1055,3712
13208,1055,3712
13209,1055,3712
13210,1055,3712
13211,1055,3712
13212,1055,3712
13213,1055,3712
13214,1055,3712
13215,1055,3712
13216,1055,3712
13217,1055,3712
13218,1055,3712
13219,1055,3712
13220,1055,3712
13221,1055,3712
13222,1055,3712
13223,1055,3712
13224,1055,3712
13225,1055,3712
13226,1055,3712
13227,1055,3712
13228,1055,3712
13229,1055,3712
13230,1055,3712
13231,1055,3712
13232,1055,3712
13233,1055,3712
13234,1055,3712
13235,1055,3712
13236,1055,3712
13237,1055,3712
13238,1055,3712
13239,1055,3712
13240,1055,3712
13241,1055,3712
13242,1055,3712
13243,1055,3712
13244,1055,3712
13245,1055,3712
13246,1055,3712
13247,1055,3712
13248,1055,3712
13249,1055,3712
13250,1055,3712
13251,1055,3712
13252,1055,3712
13253,1055,3712
13254,1055,3712
13255,1055,3712
13256,1055,3712
13257,1055,3712
13258,1055,3712
13259,1055,3712
13260,1055,3712
13261,1055,3712
13262,1055,3712
13263,1055,3712
13264,1055,3712
13265,1055,3712
13266,1055,3712
13267,1055,3712
13268,1055,3712
13269,1055,3712
13270,1055,3712
13271,1055,3712
13272,1055,3712
13273,1055,3712
13274,1055,3712
13275,1055,3712
13276,1055,3712
13277,1055,3712
13278,1055,3712
13279,1055,3712
13280,1055,3712
13281,1055,3712
13282,1055,3712
13283,1055,3712
13284,1055,3712
13285,1055,3712
13286,1055,3712
13287,1055,3712
13288,1055,3712
13289,1055,3712
13290,1055,3712
13291,1055,3712
13292,1055,3712
13293,1055,3712
13294,1055,3712
13295,1055,3712
13296,1055,3712
13297,1055,3712
13298,1055,3712
13299,1055,3712
13300,1055,3712
13301,1055,3712
13302,1055,3712
13303,1055,3712
13304,1055,3712
13305,1055,3712
13306,1055,3712
13307,1055,3712
13308,1055,3712
13309,1055,3712
13310,1055,3712
13311,1055,3712
13312,1055,3712
13313,1055,3712
13314,1055,3712
13315,1055,3712
13316,1055,3712
13317,1055,3712
13318,1055,3712
13319,1055,3712
13320,1055,3712
13321,1055,3712
13322,1055,3712
13323,1055,3712
13324,1055,3712
13325,1055,3712
13326,1055,3712
13327,1055,3712
13328,1055,3712
13329,1055,3712
13330,1055,3712
13331,1055,3712
13332,1055,3712
13333,1055,3712
13334,1055,3712
13335,1055,3712
13336,1055,3712
13337,1055,3712
13338,1055,3712
13339,1055,3712
13340,1055,3712
13341,1055,3712
13342,1055,3712
13343,1055,3712
13344,1055,3712
13345,1055,3712
13346,1055,3712
13347,1055,3712
13348,1055,3712
13349,1055,3712
13350,1055,3712
13351,1055,3712
13352,1055,3712
13353,1055,3712
13354,1055,3712
13355,1055,3712
13356,1055,3712
13357,1055,3712
13358,1055,3712
13359,1055,3712
13360,1055,3712
13361,1055,3712
13362,1055,3712
13363,1055,3712
13364,1055,3712
13365,1055,3712
13366,1055,3712
13367,1055,3712
13368,1055,3712
13369,1055,3712
13370,1055,3712
13371,1055,3712
13372,1055,3712
13373,1055,3712
13374,1055,3712
13375,1055,3712
13376,1055,3712
13377,1055,3712
13378,1055,3712
13379,1055,3712
13380,1055,3712
13381,1055,3712
13382,1055,3712
13383,1055,3712
13384,1055,3712
13385,1055,3712
13386,1055,3712
13387,1055,3712
13388,1055,3712
13389,1055,3712
13390,1055,3712
13391,1055,3712
13392,1055,3712
13393,1055,3712
13394,1055,3712
13395,1055,3712
13396,1055,3712
13397,1055,3712
13398,1055,3712
13399,1055,3712
13400,1055,3712
13401,1055,3712
13402,1055,3712
13403,1055,3712
13404,1055,3712
13405,1055,3712
13406,1055,3712
13407,1055,3712
13408,1055,3712
13409,1055,3712
13410,1055,3712
13411,1055,3712
13412,1055,3712
13413,1055,3712
13414,1055,3712
13415,1055,3712
13416,1055,3712
13417,1055,3712
13418,1055,3712
13419,1055,3712
13420,1055,3712
13421,1055,3712
13422,1055,3712
13423,1055,3712
13424,1055,3712
13425,1055,3712
13426,1055,3712
13427,1055,3712
13428,1055,3712
13429,1055,3712
13430,1055,3712
13431,1055,3712
13432,1055,3712
13433,1055,3712
13434,1055,3712
13435,1055,3712
13436,1055,3712
13437,1055,3712
13438,1055,3712
13439,1055,3712
13440,1055,3712
13441,1055,3712
13442,1055,3712
13443,1055,3712
13444,1055,3712
13445,1055,3712
13446,1055,3712
13447,1055,3712
13448,1055,3712
13449,1055,3712
13450,1055,3712
13451,1055,3712
13452,1055,3712
13453,1055,3712
13454,1055,3712
13455,1055,3712
13456,1055,3712
13457,1055,3712
13458,1055,3712
13459,1055,3712
13460,1055,3712
13461,1055,3712
13462,1055,3712
13463,1055,3712
13464,1055,3712
13465,1055,3712
13466,1055,3712
13467,1055,3712
13468,1055,3712
13469,1055,3712
13470,1055,3712
13471,1055,3712
13472,1055,3712
13473,1055,3712
13474,1055,3712
13475,1055,3712
13476,1055,3712
13477,1055,3712
13478,1055,3712
13479,1055,3712
13480,1055,3712
13481,1055,3712
13482,1055,3712
13483,1055,3712
13484,1055,3712
13485,1055,3712
13486,1055,3712
13487,1055,3712
13488,1055,3712
13489,1055,3712
13490,1055,3712
13491,1055,3712
13492,1055,3712
13493,1055,3712
13494,1055,3712
13495,1055,3712
13496,1055,3712
13497,1055,3712
13498,1055,3712
13499,1055,3712
13500,1055,3712
13501,1055,3712
13502,1055,3712
13503,1055,3712
13504,1055,3712
13505,1055,3712
13506,1055,3712
13507,1055,3712
13508,1055,3712
13509,1055,3712
13510,1055,3712
13511,1055,3712
13512,1055,3712
13513,1055,3712
13514,1055,3712
13515,1055,3712
13516,1055,3712
13517,1055,3712
13518,1055,3712
13519,1055,3712
13520,1055,3712
13521,1055,3712
13522,1055,3712
13523,1055,3712
13524,1055,3712
13525,1055,3712
13526,1055,3712
13527,1055,3712
13528,1055,3712
13529,1055,3712
13530,1055,3712
13531,1055,3712
13532,1055,3712
13533,1055,3712
13534,1055,3712
13535,1055,3712
13536,1055,3712
13537,1055,3712
13538,1055,3712
13539,1055,3712
13540,1055,3712
13541,1055,3712
13542,1055,3712
13543,1055,3712
13544,1055,3712
13545,1055,3712
13546,1055,3712
13547,1055,3712
13548,1055,3712
13549,1055,3712
13550,1055,3712
13551,1055,3712
13552,1055,3712
13553,1055,3712
13554,1055,3712
13555,1055,3712
13556,1055,3712
13557,1055,3712
13558,1055,3712
13559,1055,3712
13560,1055,3712
13561,1055,3712
13562,1055,3712
13563,1055,3712
13564,1055,3712
13565,1055,3712
13566,1055,3712
13567,1055,3712
13568,1055,3712
13569,1055,3712
13570,1055,3712
13571,1055,3712
13572,1055,3712
13573,1055,3712
13574,1055,3712
13575,1055,3712
13576,1055,3712
13577,1055,3712
13578,1055,3712
13579,1055,3712
13580,1055,3712
13581,1055,3712
13582,1055,3712
13583,1055,3712
13584,1055,3712
13585,1055,3712
13586,1055,3712
13587,1055,3712
13588,1055,3712
13589,1055,3712
13590,1055,3712
13591,1055,3712
13592,1055,3712
13593,1055,3712
13594,1055,3712
13595,1055,3712
13596,1055,3712
13597,1055,3712
13598,1055,3712
13599,1055,3712
13600,1055,3712
13601,1055,3712
13602,1055,3712
13603,1055,3712
13604,1055,3712
13605,1055,3712
13606,1055,3712
13607,1055,3712
13608,1055,3712
13609,1055,3712
13610,1055,3712
13611,1055,2720
13612,1055,2720
13613,1055,2720
13614,1055,2720
13615,1055,2720
13616,1055,2720
13617,1055,2720
13618,1055,2720
13619,1055,2720
13620,1055,2720
13621,1055,2720
13622,1055,2720
13623,1055,2720
13624,1055,2720
13625,1055,2720
13626,1055,2720
13627,1055,2720
13628,1055,2720
13629,1055,2720
13630,1055,2720
13631,1055,2720
13632,1055,2720
13633,1055,2720
13634,1055,2720
13635,1055,2720
13636,1055,2720
13637,1055,2720
13638,1055,2720
13639,1055,2720
13640,1055,2720
13641,1055,2720
13642,1055,2720
13643,1055,2720
13644,1055,2720
13645,1055,2720
13646,1055,2720
13647,1055,2720
13648,1055,2720
13649,1055,2720
13650,1055,2720
13651,1055,2720
13652,1055,2720
13653,1055,2720
13654,1055,2720
13655,1055,2720
13656,1055,2720
13657,1055,2720
13658,1055,2720
13659,1055,2720
13660,1055,2720
13661,1055,2720
13662,1055,2720
13663,1055,2720
13664,1055,2720
13665,1055,2720
13666,1055,2720
13667,1055,2720
13668,1055,2720
13669,1055,2720
13670,1055,2720
13671,1055,2720
13672,1055,2720
13673,1055,2720
13674,1055,2720
13675,1055,2720
13676,1055,2720
13677,1055,2720
13678,1055,2720
13679,1055,2720
13680,1055,2720
13681,1055,2720
13682,1055,2720
13683,1055,2720
13684,1055,2720
13685,1055,2720
13686,1055,2720
13687,1055,2720
13688,1055,2720
13689,1055,2720
13690,1055,2720
13691,1055,2720
13692,1055,2720
13693,1055,2720
13694,1055,2720
13695,1055,2720
13696,1055,2720
13697,1055,2720
13698,1055,2720
13699,1055,2720
13700,1055,2720
13701,1055,2720
13702,1055,2720
13703,1055,2720
13704,1055,2720
13705,1055,2720
13706,1055,2720
13707,1055,2720
13708,1055,2720
13709,1055,2720
13710,1055,2720
13711,1055,2720
13712,1055,2720
13713,1055,2720
13714,1055,2720
13715,1055,2720
13716,1055,2720
13717,1055,2720
13718,1055,2720
13719,1055,2720
13720,1055,2720
13721,1055,2720
13722,1055,2720
13723,1055,2720
13724,1055,2720
13725,1055,2720
13726,1055,2720
13727,1055,2720
13728,1055,2720
13729,1055,2720
13730,1055,2720
13731,1055,2720
13732,1055,2720
13733,1055,2720
13734,1055,2720
13735,1055,3712
13736,1055,3712
13737,1055,3712
13738,1055,3712
13739,1055,3712
13740,1055,3712
13741,1055,3712
13742,1055,3712
13743,1055,3712
13744,1055,3712
13745,1055,3712
13746,1055,3712
13747,1055,3712
13748,1055,3712
13749,1055,3712
13750,1055,3712
13751,1055,3712
13752,1055,3712
13753,1055,3712
13754,1055,3712
13755,1055,3712
13756,1055,3712
13757,1055,3712
13758,1055,3712
13759,1055,3712
13760,1055,3712
13761,1055,3712
13762,1055,3712
13763,1055,3712
13764,1055,3712
13765,1055,3712
13766,1055,3712
13767,1055,3712
13768,1055,3712
13769,1055,3712
13770,1055,3712
13771,1055,3712
13772,1055,3712
13773,1055,3712
13774,1055,3712
13775,1055,3712
13776,1055,3712
13777,1055,3712
13778,1055,3712
13779,1055,3712
13780,1055,3712
13781,1055,3712
13782,1055,3712
13783,1055,3712
13784,1055,3712
13785,1055,3712
13786,1055,3712
13787,1055,3712
13788,1055,3712
13789,1055,3712
13790,1055,3712
13791,1055,3712
13792,1055,3712
13793,1055,3712
13794,1055,3712
13795,1055,3712
13796,1055,3712
13797,1055,3712
13798,1055,3712
13799,1055,3712
13800,1055,3712
13801,1055,3712
13802,1055,3712
13803,1055,3712
13804,1055,3712
13805,1055,3712
13806,1055,3712
13807,1055,3712
13808,1055,3712
13809,1055,3712
13810,1055,3712
13811,1055,3712
13812,1055,3712
13813,1055,3712
13814,1055,3712
13815,1055,3712
13816,1055,3712
13817,1055,3712
13818,1055,3712
13819,1055,3712
13820,1055,3712
13821,1055,3712
13822,1055,3712
13823,1055,3712
13824,1055,3712
13825,1055,3712
13826,1055,3712
13827,1055,3712
13828,1055,3712
13829,1055,3712
13830,1055,3712
13831,1055,3712
13832,1055,3712
13833,1055,3712
13834,1055,3712
13835,1055,3712
13836,1055,3712
13837,1055,3712
13838,1055,3712
13839,1055,3712
13840,1055,3712
13841,1055,3712
13842,1055,3712
13843,1055,3712
13844,1055,3712
13845,1055,3712
13846,1055,3712
13847,1055,3712
13848,1055,3712
13849,1055,3712
13850,1055,3712
13851,1055,3712
13852,1055,3712
13853,1055,3712
13854,1055,3712
13855,1055,3712
13856,1055,3712
13857,1055,3712
13858,1055,3712
13859,1055,3712
13860,1055,3712
13861,1055,3712
13862,1055,3712
13863,1055,3712
13864,1055,3712
13865,1055,3712
13866,1055,3712
13867,1055,3712
13868,1055,3712
13869,1055,3712
13870,1055,3712
13871,1055,3712
13872,1055,3712
13873,1055,3712
13874,1055,3712
13875,1055,3712
13876,1055,3712
13877,1055,3712
13878,1055,3712
13879,1055,3712
13880,1055,3712
13881,1055,3712
13882,1055,3712
13883,1055,3712
13884,1055,3712
13885,1055,3712
13886,1055,3712
13887,1055,3712
13888,1055,3712
13889,1055,3712
13890,1055,3712
13891,1055,3712
13892,1055,3712
13893,1055,3712
13894,1055,3712
13895,1055,3712
13896,1055,3712
13897,1055,3712
13898,1055,3712
13899,1055,3712
13900,1055,3712
13901,1055,3712
13902,1055,3712
13903,1055,3712
13904,1055,3712
13905,1055,3712
13906,1055,3712
13907,1055,3712
13908,1055,3712
13909,1055,3712
13910,1055,3712
13911,1055,3712
13912,1055,3712
13913,1055,3712
13914,1055,3712
13915,1055,3712
13916,1055,3712
13917,1055,3712
13918,1055,3712
13919,1055,3712
13920,1055,3712
13921,1055,3712
13922,1055,3712
13923,1055,3712
13924,1055,3712
13925,1055,3712
13926,1055,3712
13927,1055,3712
13928,1055,3712
13929,1055,3712
13930,1055,3712
13931,1055,3712
13932,1055,3712
13933,1055,3712
13934,1055,3712
13935,1055,3712
13936,1055,3712
13937,1055,3712
13938,1055,3712
13939,1055,3712
13940,1055,3712
13941,1055,3712
13942,1055,3712
13943,1055,3712
13944,1055,3712
13945,1055,3712
13946,1055,3712
13947,1055,3712
13948,1055,3712
13949,1055,3712
13950,1055,3712
13951,1055,3712
13952,1055,3712
13953,1055,3712
13954,1055,3712
13955,1055,3712
13956,1055,3712
13957,1055,3712
13958,1055,3712
13959,1055,3712
13960,1055,3712
13961,1055,3712
13962,1055,3712
13963,1055,3712
13964,1055,3712
13965,1055,3712
13966,1055,3712
13967,1055,3712
13968,1055,3712
13969,1055,3712
13970,1055,3712
13971,1055,3712
13972,1055,3712
13973,1055,3712
13974,1055,3712
13975,1055,3712
13976,1055,3712
13977,1055,3712
13978,1055,3712
13979,1055,3712
13980,1055,3712
13981,1055,3712
13982,1055,3712
13983,1055,3712
13984,1055,3712
13985,1055,3712
13986,1055,3712
13987,1055,3712
13988,1055,3712
13989,1055,3712
13990,1055,3712
13991,1055,3712
13992,1055,3712
13993,1055,3712
13994,1055,3712
13995,1055,3712
13996,1055,3712
13997,1055,3712
13998,1055,3712
13999,1055,3712
14000,1055,3712
14001,1055,3712
14002,1055,3712
14003,1055,3712
14004,1055,3712
14005,1055,3712
14006,1055,3712
14007,1055,3712
14008,1055,3712
14009,1055,3712
14010,1055,3712
14011,1055,3712
14012,1055,3712
14013,1055,3712
14014,1055,3712
14015,1055,3712
14016,1055,3712
14017,1055,3712
14018,1055,3712
14019,1055,3712
14020,1055,3712
14021,1055,3712
14022,1055,3712
14023,1055,3712
14024,1055,3712
14025,1055,3712
14026,1055,3712
14027,1055,3712
14028,1055,3712
14029,1055,3712
14030,1055,3712
14031,1055,3712
14032,1055,3712
14033,1055,3712
14034,1055,3712
14035,1055,3712
14036,1055,3712
14037,1055,3712
14038,1055,3712
14039,1055,3712
14040,1055,3712
14041,1055,3712
14042,1055,3712
14043,1055,3712
14044,1055,3712
14045,1055,3712
14046,1055,3712
14047,1055,3712
14048,1055,3712
14049,1055,3712
14050,1055,3712
14051,1055,3712
14052,1055,3712
14053,1055,3712
14054,1055,3712
14055,1055,3712
14056,1055,3712
14057,1055,3712
14058,1055,3712
14059,1055,3712
14060,1055,3712
14061,1055,3712
14062,1055,3712
14063,1055,3712
14064,1055,3712
14065,1055,3712
14066,1055,3712
14067,1055,3712
14068,1055,3712
14069,1055,3712
14070,1055,3712
14071,1055,3712
14072,1055,3712
14073,1055,3712
14074,1055,3712
14075,1055,3712
14076,1055,3712
14077,1055,3712
14078,1055,3712
14079,1055,3712
14080,1055,3712
14081,1055,3712
14082,1055,3712
14083,1055,3712
14084,1055,3712
14085,1055,3712
14086,1055,3712
14087,1055,3712
14088,1055,3712
14089,1055,3712
14090,1055,3712
14091,1055,3712
14092,1055,2720
14093,1055,2720
14094,1055,2720
14095,1055,2720
14096,1055,2720
14097,1055,2720
14098,1055,2720
14099,1055,2720
14100,1055,2720
14101,1055,2720
14102,1055,2720
14103,1055,2720
14104,1055,2720
14105,1055,2720
14106,1055,2720
14107,1055,2720
14108,1055,2720
14109,1055,2720
14110,1055,2720
14111,1055,2720
14112,1055,2720
14113,1055,2720
14114,1055,2720
14115,1055,2720
14116,1055,2720
14117,1055,2720
14118,1055,2720
14119,1055,2720
14120,1055,2720
14121,1055,2720
14122,1055,2720
14123,1055,2720
14124,1055,2720
14125,1055,2720
14126,1055,2720
14127,1055,2720
14128,1055,2720
14129,1055,2720
14130,1055,2720
14131,1055,2720
14132,1055,2720
14133,1055,2720
14134,1055,2720
14135,1055,2720
14136,1055,2720
14137,1055,2720
14138,1055,2720
14139,1055,2720
14140,1055,2720
14141,1055,2720
14142,1055,2720
14143,1055,2720
14144,1055,2720
14145,1055,2720
14146,1055,2720
14147,1055,2720
14148,1055,2720
14149,1055,2720
14150,1055,2720
14151,1055,2720
14152,1055,2720
14153,1055,2720
14154,1055,2720
14155,1055,2720
14156,1055,2720
14157,1055,2720
14158,1055,2720
14159,1055,2720
14160,1055,2720
14161,1055,2720
14162,1055,2720
14163,1055,2720
14164,1055,2720
14165,1055,2720
14166,1055,2720
14167,1055,2720
14168,1055,2720
14169,1055,2720
14170,1055,2720
14171,1055,2720
14172,1055,2720
14173,1055,2720
14174,1055,2720
14175,1055,2720
14176,1055,2720
14177,1055,2720
14178,1055,2720
14179,1055,2720
14180,1055,2720
14181,1055,2720
14182,1055,2720
14183,1055,2720
14184,1055,2720
14185,1055,2720
14186,1055,2720
14187,1055,2720
14188,1055,2720
14189,1055,2720
14190,1055,2720
14191,1055,2720
14192,1055,2720
14193,1055,2720
14194,1055,2720
14195,1055,2720
14196,1055,2720
14197,1055,2720
14198,1055,2720
14199,1055,2720
14200,1055,2720
14201,1055,2720
14202,1055,2720
14203,1055,2720
14204,1055,2720
14205,1055,2720
14206,1055,2720
14207,1055,2720
14208,1055,2720
14209,1055,2720
14210,1055,2720
14211,1055,2720
14212,1055,2720
14213,1055,2720
14214,1055,2720
14215,1055,2720
14216,1055,2720
14217,1055,2720
14218,1055,2720
14219,1055,2720
14220,1055,2720
14221,1055,2720
14222,1055,2720
14223,1055,2720
14224,1055,2720
14225,1055,2720
14226,1055,2720
14227,1055,2720
14228,1055,2720
14229,1055,2720
14230,1055,2720
14231,1055,2720
14232,1055,2720
14233,1055,2720
14234,1055,3712
14235,1055,3712
14236,1055,3712
14237,1055,3712
14238,1055,3712
14239,1055,3712
14240,1055,3712
14241,1055,3712
14242,1055,3712
14243,1055,3712
14244,1055,3712
14245,1055,3712
14246,1055,3712
14247,1055,3712
14248,1055,3712
14249,1055,3712
14250,1055,3712
14251,1055,3712
14252,1055,3712
14253,1055,3712
14254,1055,3712
14255,1055,3712
14256,1055,3712
14257,1055,3712
14258,1055,3712
14259,1055,3712
14260,1055,3712
14261,1055,3712
14262,1055,3712
14263,1055,3712
14264,1055,3712
14265,1055,3712
14266,1055,3712
14267,1055,3712
14268,1055,3712
14269,1055,3712
14270,1055,3712
14271,1055,3712
14272,1055,3712
14273,1055,3712
14274,1055,3712
14275,1055,3712
14276,1055,3712
14277,1055,3712
14278,1055,3712
14279,1055,3712
14280,1055,3712
14281,1055,3712
14282,1055,3712
14283,1055,3712
14284,1055,3712
14285,1055,3712
14286,1055,3712
14287,1055,3712
14288,1055,3712
14289,1055,3712
14290,1055,3712
14291,1055,3712
14292,1055,3712
14293,1055,3712
14294,1055,3712
14295,1055,3712
14296,1055,3712
14297,1055,3712
14298,1055,3712
14299,1055,3712
14300,1055,3712
14301,1055,3712
14302,1055,3712
14303,1055,3712
14304,1055,3712
14305,1055,3712
14306,1055,3712
14307,1055,3712
14308,1055,3712
14309,1055,3712
14310,1055,3712
14311,1055,3712
14312,1055,3712
14313,1055,3712
14314,1055,3712
14315,1055,3712
14316,1055,3712
14317,1055,3712
14318,1055,3712
14319,1055,3712
14320,1055,3712
14321,1055,3712
14322,1055,3712
14323,1055,3712
14324,1055,3712
14325,1055,3712
14326,1055,3712
14327,1055,3712
14328,1055,3712
14329,1055,3712
14330,1055,3712
14331,1055,3712
14332,1055,3712
14333,1055,3712
14334,1055,3712
14335,1055,3712
14336,1055,3712
14337,1055,3712
14338,1055,3712
14339,1055,3712
14340,1055,3712
14341,1055,3712
14342,1055,3712
14343,1055,3712
14344,1055,3712
14345,1055,3712
14346,1055,3712
14347,1055,3712
14348,1055,3712
14349,1055,3712
14350,1055,3712
14351,1055,3712
14352,1055,3712
14353,1055,3712
14354,1055,3712
14355,1055,3712
14356,1055,3712
14357,1055,3712
14358,1055,3712
14359,1055,3712
14360,1055,3712
14361,1055,3712
14362,1055,3712
14363,1055,3712
14364,1055,3712
14365,1055,3712
14366,1055,3712
14367,1055,3712
14368,1055,3712
14369,1055,3712
14370,1055,3712
14371,1055,3712
14372,1055,3712
14373,1055,3712
14374,1055,3712
14375,1055,3712
14376,1055,3712
14377,1055,3712
14378,1055,3712
14379,1055,3712
14380,1055,3712
14381,1055,3712
14382,1055,3712
14383,1055,3712
14384,1055,3712
14385,1055,3712
14386,1055,3712
14387,1055,3712
14388,1055,3712
14389,1055,3712
14390,1055,3712
14391,1055,3712
14392,1055,3712
14393,1055,3712
14394,1055,3712
14395,1055,3712
14396,1055,3712
14397,1055,3712
14398,1055,3712
14399,1055,3712
14400,1055,3712
14401,1055,3712
14402,1055,3712
14403,1055,3712
14404,1055,3712
14405,1055,3712
14406,1055,3712
14407,1055,3712
14408,1055,3712
14409,1055,3712
14410,1055,3712
14411,1055,3712
14412,1055,3712
14413,1055,3712
14414,1055,3712
14415,1055,3712
14416,1055,3712
14417,1055,3712
14418,1055,3712
14419,1055,3712
14420,1055,3712
14421,1055,3712
14422,1055,3712
14423,1055,3712
14424,1055,3712
14425,1055,3712
14426,1055,3712
14427,1055,3712
14428,1055,3712
14429,1055,3712
14430,1055,3712
14431,1055,3712
14432,1055,3712
14433,1055,3712
14434,1055,3712
14435,1055,3712
14436,1055,3712
14437,1055,3712
14438,1055,3712
14439,1055,3712
14440,1055,3712
14441,1055,3712
14442,1055,3712
14443,1055,3712
14444,1055,3712
14445,1055,3712
14446,1055,3712
14447,1055,3712
14448,1055,3712
14449,1055,3712
14450,1055,3712
14451,1055,3712
14452,1055,3712
14453,1055,3712
14454,1055,3712
14455,1055,3712
14456,1055,3712
14457,1055,3712
14458,1055,3712
14459,1055,3712
14460,1055,3712
14461,1055,3712
14462,1055,3712
14463,1055,3712
14464,1055,3712
14465,1055,3712
14466,1055,3712
14467,1055,3712
14468,1055,3712
14469,1055,3712
14470,1055,3712
14471,1055,3712
14472,1055,3712
14473,1055,3712
14474,1055,3712
14475,1055,3712
14476,1055,3712
14477,1055,3712
14478,1055,3712
14479,1055,3712
14480,1055,3712
14481,1055,3712
14482,1055,3712
14483,1055,3712
14484,1055,3712
14485,1055,3712
14486,1055,3712
14487,1055,3712
14488,1055,3712
14489,1055,3712
14490,1055,3712
14491,1055,3712
14492,1055,3712
14493,1055,3712
14494,1055,3712
14495,1055,3712
14496,1055,3712
14497,1055,3712
14498,1055,3712
14499,1055,3712
14500,1055,3712
14501,1055,3712
14502,1055,3712
14503,1055,3712
14504,1055,3712
14505,1055,3712
14506,1055,3712
14507,1055,3712
14508,1055,3712
14509,1055,3712
14510,1055,3712
14511,1055,3712
14512,1055,3712
14513,1055,3712
14514,1055,3712
14515,1055,3712
14516,1055,3712
14517,1055,3712
14518,1055,3712
14519,1055,3712
14520,1055,3712
14521,1055,3712
14522,1055,3712
14523,1055,3712
14524,1055,3712
14525,1055,3712
14526,1055,3712
14527,1055,3712
14528,1055,3712
14529,1055,3712
14530,1055,3712
14531,1055,3712
14532,1055,3712
14533,1055,3712
14534,1055,3712
14535,1055,3712
14536,1055,3712
14537,1055,3712
14538,1055,3712
14539,1055,3712
14540,1055,3712
14541,1055,3712
14542,1055,3712
14543,1055,3712
14544,1055,3712
14545,1055,3712
14546,1055,3712
14547,1055,3712
14548,1055,3712
14549,1055,3712
14550,1055,3712
14551,1055,3712
14552,1055,3712
14553,1055,3712
14554,1055,3712
14555,1055,3712
14556,1055,3712
14557,1055,3712
14558,1055,3712
14559,1055,3712
14560,1055,3712
14561,1055,3712
14562,1055,3712
14563,1055,3712
14564,1055,3712
14565,1055,3712
14566,1055,3712
14567,1055,3712
14568,1055,3712
14569,1055,3712
14570,1055,3712
14571,1055,3712
14572,1055,3712
14573,1055,3712
14574,1055,3712
14575,1055,3712
14576,1055,3712
14577,1055,3712
14578,1055,3712
14579,1055,3712
14580,1055,3712
14581,1055,3712
14582,1055,3712
14583,1055,3712
14584,1055,3712
14585,1055,3712
14586,1055,3712
14587,1055,3712
14588,1055,3712
14589,1055,3712
14590,1055,3712
14591,1055,3712
